date,var_5pct,var_1pct
2014-12-04,1.1021864874094778,1.8411683602516962
2014-12-05,1.05719050210207,1.8331729488124722
2014-12-08,0.9832424752233143,1.7483998720530392
2014-12-09,1.1111518338654278,1.8709624590774594
2014-12-10,1.0679258454426048,1.8223357906439648
2014-12-11,1.3588817478280402,2.299669729376805
2014-12-12,1.352496764241615,2.2693756521333657
2014-12-15,1.5644848181266544,2.6055199347817917
2014-12-16,1.5604221806931804,2.5235741152759106
2014-12-17,1.611078286718998,2.596846466944462
2014-12-18,1.7449233193557612,2.773190548235095
2014-12-19,1.8030791677665725,3.00703265314444
2014-12-22,1.7177006629776288,2.7610817603694318
2014-12-23,1.6592287034841813,2.714867302990843
2014-12-24,1.5068640042954855,2.487903670560071
2014-12-26,1.3930098660481116,2.399408139043884
2014-12-29,1.3327385490007881,2.36884911054235
2014-12-30,1.2102931212273962,2.1188775034181817
2014-12-31,1.2465437045522418,2.082497694183184
2015-01-02,1.3918218598577279,2.3910678257411435
2015-01-05,1.2395527288430443,2.1185853888833703
2015-01-06,1.6018697264940074,2.650490463255744
2015-01-07,1.5784705782412047,2.696839360139075
2015-01-08,1.6921849738660075,2.8086464937109987
2015-01-09,1.7346646530686411,2.811212996252249
2015-01-12,1.7284784455046016,2.783826064267355
2015-01-13,1.6568844553209832,2.637647173765762
2015-01-14,1.5658571305526696,2.690798717516787
2015-01-15,1.5324440862829314,2.607240976685397
2015-01-16,1.664865598304985,2.6938506189310356
2015-01-20,1.7080106941721398,2.7989628513472895
2015-01-21,1.552786423533275,2.653484046402759
2015-01-22,1.5264848129698894,2.453076003275423
2015-01-23,1.7040195440233639,2.7552198542705413
2015-01-26,1.5658613979079146,2.596850018633108
2015-01-27,1.4927884101853086,2.5295935808961625
2015-01-28,1.716795252743607,2.7792460769592684
2015-01-29,1.7031400386338433,2.6984294363917427
2015-01-30,1.6541169693731614,2.722740377232374
2015-02-02,1.7086365272037736,2.728900481071236
2015-02-03,1.6869793867455811,2.7753918660236088
2015-02-04,1.7003584152600455,2.6647057473533624
2015-02-05,1.6632839448981134,2.7338633279568305
2015-02-06,1.6381728271837013,2.6493632945345853
2015-02-09,1.5661774412980467,2.655883802685958
2015-02-10,1.5530243686750416,2.529821149247285
2015-02-11,1.6165962317615319,2.6231039650083092
2015-02-12,1.5283791243926275,2.579363622994467
2015-02-13,1.5913284069041727,2.553762442475997
2015-02-17,1.4898648487085757,2.4713486529484263
2015-02-18,1.3484154069421639,2.347479641393529
2015-02-19,1.2598399608799127,2.1874874358040577
2015-02-20,1.1817652840172317,2.101094222074135
2015-02-23,1.1903229129384387,1.9667651315314978
2015-02-24,1.1179498382426951,1.9542795594226838
2015-02-25,1.0651708890011156,1.8097325788358118
