,Historical,Variance-Covariance,RiskMetrics,CCC-GARCH,Copula-GARCH Student,Copula-MSM Student
2015-03-04,-2.595543637242573,-2.2785670913721345,-1.670790296992798,-1.4340203437154888,-1.4359588117161677,-1.71592566786739
2015-03-05,-2.595543637242573,-2.277978768442021,-1.6319968691235684,-1.427962773341353,-1.429856576459324,-1.6117167927114353
2015-03-06,-2.595543637242573,-2.273867472950757,-1.5871154559469898,-1.3721560757159692,-1.3739163218349062,-1.5276724267931532
2015-03-09,-2.595543637242573,-2.2766779131477173,-1.7012262629053332,-1.7589070989438556,-1.7611323135322263,-2.1476963976965706
2015-03-10,-2.595543637242573,-2.270729229589163,-1.661381589344901,-1.6652874989509745,-1.6674650577383372,-2.0299474378743945
2015-03-11,-2.595543637242573,-2.2754020189053854,-1.8791976533211208,-2.170261967499571,-2.1730730289608,-2.445232238656174
2015-03-12,-2.595543637242573,-2.275017049680993,-1.8254195719248445,-2.0169678812470275,-2.0195750808309145,-2.292865367489167
2015-03-13,-2.595543637242573,-2.2726442913071274,-1.8720927282260031,-2.0574311272507755,-2.060046115981846,-2.3548736044465954
2015-03-16,-2.595543637242573,-2.273626320831108,-1.839564086498512,-1.9773867670855,-1.979910256814603,-2.289995398867883
2015-03-17,-2.595543637242573,-2.274220243363509,-1.9229109438549103,-2.0856554422917246,-2.0883209619493783,-2.415467538317041
2015-03-18,-2.595543637242573,-2.274551095815587,-1.8649754952130848,-1.9481058287405773,-1.9505917752459976,-2.279861040070189
2015-03-19,-2.595543637242573,-2.2738295042716548,-1.9067269091894528,-1.9954498397485845,-1.9980868749294427,-2.3507875870869506
2015-03-20,-2.595543637242573,-2.2740522044378326,-1.8505757663472897,-1.8857353448767076,-1.888230739664131,-2.231054053552106
2015-03-23,-2.595543637242573,-2.274136921146436,-1.849588439861136,-1.856147860690223,-1.8585890700251124,-2.181403439304553
2015-03-24,-2.595543637242573,-2.2744628090922188,-1.79850576940575,-1.753951559885303,-1.7562439940386347,-2.1311295774331107
2015-03-25,-2.595543637242573,-2.2753755235003768,-1.7641837353815544,-1.715852754263583,-1.7180902165221084,-2.0855026652494164
2015-03-26,-2.595543637242573,-2.2800728255538,-2.0337703323326783,-2.322837226729218,-2.3260766560684942,-2.5861945804609183
2015-03-27,-2.595543637242573,-2.2800545321093884,-1.97712407340464,-2.1598390480622385,-2.1628253114233105,-2.4543919486214887
2015-03-30,-2.595543637242573,-2.278941305522556,-1.9306608041358508,-2.0178716413198865,-2.0206287031183083,-2.3636482355929584
2015-03-31,-2.595543637242573,-2.2782564758858768,-1.9888650912423596,-2.0932691285120906,-2.096115470119252,-2.4752288854826645
2015-04-01,-2.595543637242573,-2.277292979063952,-1.997452441471572,-2.118008466119126,-2.12097922709159,-2.4000407396613337
2015-04-02,-2.595543637242573,-2.277067427740229,-1.950629117234572,-2.005037867898508,-2.007845187682532,-2.422305636506195
2015-04-06,-2.595543637242573,-2.2771265741724345,-1.8963457634033545,-1.8734045288406984,-1.8759989881357,-2.2414340393106347
2015-04-07,-2.595543637242573,-2.276673852015374,-1.8743099575287647,-1.8121025985088,-1.814595742953635,-2.154253823207921
2015-04-08,-2.595543637242573,-2.2764530043159503,-1.819955784875377,-1.7114746352118977,-1.7138137308071244,-2.1317881967200094
2015-04-09,-2.595543637242573,-2.276404730775732,-1.7916901735006427,-1.6584236518046174,-1.6606640482478787,-2.077084709475878
2015-04-10,-2.595543637242573,-2.274256613200174,-1.7569071147391773,-1.5962151140416,-1.59839415408825,-1.861246766433433
2015-04-13,-2.595543637242573,-2.2712701801104616,-1.7246934207543771,-1.5513316097100338,-1.5537222683791414,-1.7804493486396522
2015-04-14,-2.595543637242573,-2.271045515335484,-1.6812791956332098,-1.5210230884043532,-1.523361350189812,-1.701473273207293
2015-04-15,-2.595543637242573,-2.271055323459051,-1.63014188182103,-1.4575563708430823,-1.4597420436660484,-1.6123222686266556
2015-04-16,-2.595543637242573,-2.271026752449839,-1.6163735079517354,-1.4559203046879132,-1.4580950564566912,-1.626145189922468
2015-04-17,-2.595543637242573,-2.2711189612345524,-1.5676570250714144,-1.3974903353670498,-1.3995305228617665,-1.539091686027891
2015-04-20,-2.595543637242573,-2.2745138348478484,-1.6991949927499392,-1.7878534841803189,-1.790373966191097,-2.174650587007442
2015-04-21,-2.595543637242573,-2.274764922888061,-1.7610735014266177,-1.8726721069892889,-1.8753304153749333,-2.2859153554351663
2015-04-22,-2.595543637242573,-2.2742639688465114,-1.7088098925330009,-1.7618495663450977,-1.7642557296721166,-2.166896173480919
2015-04-23,-2.595543637242573,-2.274175821374462,-1.677664042631043,-1.6882067183410137,-1.6901951834001356,-2.034405194422105
2015-04-24,-2.595543637242573,-2.274189632057164,-1.6370493312093606,-1.6032478562621548,-1.605163100762321,-1.895518967563158
2015-04-27,-2.595543637242573,-2.2693356059048178,-1.6093755936519805,-1.5502684547582848,-1.5521759681111431,-1.826054081705487
2015-04-28,-2.595543637242573,-2.270168432928128,-1.588342628383074,-1.558520581346624,-1.560519759093176,-1.829680154270233
2015-04-29,-2.595543637242573,-2.2702025669831687,-1.5408189806087758,-1.4904667709048365,-1.492332802864794,-1.70955708626692
2015-04-30,-2.595543637242573,-2.271205002336137,-1.5210932260336476,-1.5044508594859138,-1.506275148374003,-1.7372128943320224
2015-05-01,-2.595543637242573,-2.274576183114781,-1.6591748223708052,-1.85218107252995,-1.8542962860661183,-2.13118270024452
2015-05-04,-2.595543637242573,-2.2749491747341883,-1.744900382125643,-1.9646272988957183,-1.966839875144156,-2.3264169607541607
2015-05-05,-2.595543637242573,-2.274743024377213,-1.6983169342513216,-1.8355490092665852,-1.8376070338518231,-2.2282029552645333
2015-05-06,-2.595543637242573,-2.278162679653443,-1.8234527786472023,-2.1034482905513787,-2.1057739022549167,-2.4977918695573997
2015-05-07,-2.595543637242573,-2.278744223125255,-1.7842595145304865,-1.9967394218778207,-1.9989211153057784,-2.3454230620143983
2015-05-08,-2.595543637242573,-2.278500428827126,-1.7488789213630742,-1.8822589522328708,-1.8843097705851768,-2.258350783783336
2015-05-11,-2.595543637242573,-2.2788740208353087,-1.8394646333813096,-2.0290365902062724,-2.031210493770691,-2.3692328490757637
2015-05-12,-2.595543637242573,-2.2795674292102177,-1.7948605297315974,-1.928919162879286,-1.9309845472739,-2.312251764773728
2015-05-13,-2.595543637242573,-2.278772194172898,-1.7498302515732105,-1.83064436880553,-1.8326775719519568,-2.28845116157265
2015-05-14,-2.595543637242573,-2.2789063589808123,-1.6966763522387986,-1.7134459995833544,-1.7153667747511705,-2.0754562389124485
2015-05-15,-2.595543637242573,-2.279136760819948,-1.786959145576687,-1.8692081783540968,-1.871302611293008,-2.247794922515466
2015-05-18,-2.595543637242573,-2.277838967137237,-1.7325383882768055,-1.7468241972399725,-1.7487772879748638,-2.1426588633764934
2015-05-19,-2.595543637242573,-2.277838547535182,-1.699208933663603,-1.6681163397983236,-1.6699652005308652,-2.109334887355306
2015-05-20,-2.595543637242573,-2.2768521261144423,-1.6487481414834515,-1.580962711353337,-1.582739388386568,-1.943823324648116
2015-05-21,-2.595543637242573,-2.273751251398999,-1.5986101116783864,-1.5038785561652783,-1.5055773975254774,-1.7871304677171107
2015-05-22,-2.595543637242573,-2.2733728691001622,-1.5595739893386673,-1.4418155173479132,-1.4434444870830838,-1.6881427101741078
2015-05-26,-2.595543637242573,-2.2688585124196248,-1.5137632309057945,-1.3960394374221068,-1.397617798073199,-1.6117047639667337
2015-05-27,-2.595543637242573,-2.271236527837884,-1.5905850663641987,-1.6593360596161566,-1.6611995678318472,-1.99797210760758
2015-05-28,-2.595543637242573,-2.270616466678895,-1.6833310018893357,-1.808819506429686,-1.8108048824680265,-2.218360581131261
2015-05-29,-2.595543637242573,-2.2709448481847088,-1.6342202013109877,-1.7045007315950036,-1.7063630337407654,-2.074929159840225
2015-06-01,-2.595543637242573,-2.272049086269577,-1.6199267192473972,-1.7065222467957588,-1.7083775875316156,-2.0460349292363804
2015-06-02,-2.595543637242573,-2.2682458817416182,-1.5760327936555487,-1.6088772018541468,-1.6106081575560072,-1.8860257596262733
2015-06-03,-2.595543637242573,-2.26710658892189,-1.5293898752118975,-1.5336103481681174,-1.5352536934553216,-1.7506244030936131
2015-06-04,-2.595543637242573,-2.2660457930735074,-1.4946038491809677,-1.4727670704868636,-1.4743311995361967,-1.6721105337039053
2015-06-05,-2.595543637242573,-2.2672558179146187,-1.523929874621331,-1.605431963765994,-1.607158353944522,-1.8847792407558024
2015-06-08,-2.595543637242573,-2.265669549783528,-1.4775503867641842,-1.5259432929659271,-1.5276663318429455,-1.7488742884001236
2015-06-09,-2.595543637242573,-2.264701104673448,-1.5014180395744163,-1.6121649501340864,-1.61400401312954,-1.88193089617844
2015-06-10,-2.595543637242573,-2.2644363869910498,-1.4560336622343015,-1.5322627073289343,-1.5341078279376177,-1.739636063557484
2015-06-11,-2.595543637242573,-2.264986210591841,-1.573849468121109,-1.7357416201473743,-1.7378095589416325,-2.036887124105308
2015-06-12,-2.595543637242573,-2.264866448500194,-1.5281127499401856,-1.637019537981511,-1.6389694663747698,-1.8782048563071536
2015-06-15,-2.595543637242573,-2.266055132971612,-1.5286766167589565,-1.668807032942335,-1.670777031531917,-1.9859537237120424
2015-06-16,-2.595543637242573,-2.2669212510037635,-1.503285550797678,-1.635869714368575,-1.637795498092924,-1.9239973763261653
2015-06-17,-2.595543637242573,-2.2669029475424622,-1.4893026137716785,-1.596764481137652,-1.5986480828316092,-1.7957694090089338
2015-06-18,-2.595543637242573,-2.266940981063811,-1.448031800620453,-1.519768052895295,-1.5215714320695797,-1.7437206142312816
2015-06-19,-2.595543637242573,-2.266885001547048,-1.551798855741913,-1.690388103324766,-1.692385329928866,-1.9426550988871083
2015-06-22,-2.595543637242573,-2.2675729253851453,-1.523575543013608,-1.6569023342601692,-1.6588425784219063,-1.9507883595588773
2015-06-23,-2.595543637242573,-2.2667011648464954,-1.5248182397862982,-1.636462240362841,-1.638395383696957,-1.861968242292871
2015-06-24,-2.595543637242573,-2.2668132695278067,-1.4792776110151666,-1.552036320908547,-1.5538771843772563,-1.7898132613457374
2015-06-25,-2.595543637242573,-2.268222024319541,-1.4941918369257372,-1.623882461564073,-1.6258009969290048,-1.9040124846593365
2015-06-26,-2.595543637242573,-2.2687151815210806,-1.455591433399061,-1.5655497667264389,-1.5673964374613638,-1.7948994862724663
2015-06-29,-2.595543637242573,-2.269363913992487,-1.4237457020505713,-1.5360039939667134,-1.5378078776976984,-1.7543030837590428
2015-06-30,-2.595543637242573,-2.277067539915516,-1.891756313160508,-2.405937099014035,-2.408751725205186,-2.622427270403149
2015-07-01,-2.595543637242573,-2.276609331091563,-1.8495503653836165,-2.238688864756889,-2.241288120843484,-2.4938649449214805
2015-07-02,-2.595543637242573,-2.2764478664511154,-1.8263797648325504,-2.127117961275407,-2.1295658843922656,-2.4269101159497524
2015-07-06,-2.595543637242573,-2.2764593643720312,-1.771012377628564,-1.983455303303596,-1.9857540489392385,-2.2959168360454014
2015-07-07,-2.595543637242573,-2.27706465315288,-1.7296898242689216,-1.891138092171306,-1.893322619306949,-2.1837801872601768
2015-07-08,-2.595543637242573,-2.276674117925935,-1.689385644568635,-1.8086529040710908,-1.8107190883573807,-2.0121506314618043
2015-07-09,-2.595543637242573,-2.281180327159812,-1.9102045011961573,-2.24026259353051,-2.242858013113814,-2.524030805104017
2015-07-10,-2.595543637242573,-2.280569269343803,-1.857119520276254,-2.086592560647662,-2.0890455156489534,-2.362547886301126
2015-07-13,-2.595543637242573,-2.280834118249924,-1.9630083233735125,-2.207930832347961,-2.2105279748748137,-2.53369598774433
2015-07-14,-2.595543637242573,-2.281469474543575,-2.0388610401799494,-2.2709783824490386,-2.273634293035317,-2.589355215697692
2015-07-15,-2.595543637242573,-2.281272297395087,-2.0014564943568427,-2.141239978266318,-2.1437458180234423,-2.5071805807941288
2015-07-16,-2.595543637242573,-2.2811141709402807,-1.941240236330588,-1.9994585036665395,-2.001795888652949,-2.3933202387131605
2015-07-17,-2.595543637242573,-2.281196262363324,-1.970673342419512,-2.016877381485725,-2.0192228095422933,-2.448486478611606
2015-07-20,-2.595543637242573,-2.281179838363537,-1.932441690598963,-1.9312026479744149,-1.933448808403358,-2.3907403033768984
2015-07-21,-2.595543637242573,-2.281191740520108,-1.8748644052234664,-1.8150041813965487,-1.8171589056212776,-2.218427108305328
2015-07-22,-2.595543637242573,-2.281469466004359,-1.8266759291153989,-1.7479552321027958,-1.7500152173755377,-2.121043090994639
2015-07-23,-2.595543637242573,-2.282328345403282,-1.791141033105102,-1.70985121545796,-1.7118335870654964,-2.074073132157052
2015-07-24,-2.595543637242573,-2.283322685080679,-1.7626801171969289,-1.6967417837760392,-1.698697772792317,-2.05788323130748
2015-07-27,-2.595543637242573,-2.282838309369787,-1.8208172184023177,-1.870029016466897,-1.872212658330143,-2.3228588727516533
2015-07-28,-2.595543637242573,-2.283551059294753,-1.819320319372162,-1.8801629970096307,-1.8823261736709995,-2.338845062365515
2015-07-29,-2.595543637242573,-2.283539639631431,-1.872631587451006,-1.9704861257510435,-1.9726704121388872,-2.4474508424650057
2015-07-30,-2.595543637242573,-2.2834404131651325,-1.8459714243269036,-1.9007689899477536,-1.902838857626886,-2.3818566637969507
2015-07-31,-2.595543637242573,-2.283345940478709,-1.7922915533491333,-1.7872065622653823,-1.7891454519360666,-2.1385482448246877
2015-08-03,-2.595543637242573,-2.283701772401192,-1.739004408122213,-1.693956201073112,-1.6957874576426386,-2.017602360119946
2015-08-04,-2.595543637242573,-2.284260336506405,-1.692723680265403,-1.6245735524320908,-1.626346843428296,-1.915556515979001
2015-08-05,-2.595543637242573,-2.277625266574098,-1.6454633699315542,-1.558375062552335,-1.5600460650996062,-1.877242173919308
2015-08-06,-2.595543637242573,-2.2776033108356004,-1.6197000510727773,-1.522632669975956,-1.524284483975462,-1.7603545480923537
2015-08-07,-2.595543637242573,-2.2788204184058096,-1.71462561367427,-1.7875735433290514,-1.7894235756165162,-2.001294318980588
2015-08-10,-2.595543637242573,-2.278971295266326,-1.6695839215372978,-1.708978404508177,-1.710777375522094,-1.998947677631454
2015-08-11,-2.595543637242573,-2.2794416803809834,-1.7595864281724782,-1.8813004453250524,-1.883271180392397,-2.2948169293622747
2015-08-12,-2.595543637242573,-2.282058027214605,-1.82172883182606,-2.0096536782227625,-2.0117598414270565,-2.433563946610071
2015-08-13,-2.595543637242573,-2.2821761030655163,-1.7676188299444802,-1.8762364637608435,-1.878241821200698,-2.286686695928842
2015-08-14,-2.595543637242573,-2.28260428499315,-1.7165465591732936,-1.7718765700315415,-1.7737792859424586,-2.0547097354267736
2015-08-17,-2.595543637242573,-2.2820337014337477,-1.67554766427405,-1.6876076989599025,-1.689419596142579,-1.9585156477825607
2015-08-18,-2.595543637242573,-2.281903782411714,-1.6712081426562142,-1.6692480560707057,-1.6710312002255452,-1.9520020845031227
2015-08-19,-2.595543637242573,-2.282764089059381,-1.6404740598176115,-1.6351322214980912,-1.6368428527752548,-1.895425244300336
2015-08-20,-2.595543637242573,-2.284419490624363,-1.6568079745520063,-1.7150642043947464,-1.7168573344095364,-2.020998624942321
2015-08-21,-2.595543637242573,-2.292686869083776,-2.145824841133205,-2.63771761046912,-2.640356575158103,-2.779475717560521
2015-08-24,-2.6202660008275656,-2.3079909314678675,-2.845859630682603,-3.8696933655737222,-3.873641066283661,-3.627854779151957
2015-08-25,-2.6634325796077496,-2.327832129639235,-3.5637680863022614,-5.062202787297608,-5.06744776284509,-4.476059263302348
2015-08-26,-2.6634325796077496,-2.3296177281287007,-3.493010846467212,-4.644303602721911,-4.649066511541223,-4.118661005179779
2015-08-27,-2.6634325796077496,-2.3335978639939525,-4.079220505038792,-5.476284463682356,-5.482101385744866,-4.820236687077964
2015-08-28,-2.6634325796077496,-2.335379346689482,-4.186865916558864,-5.323537869324449,-5.329331054086478,-4.8403512553633785
2015-08-31,-2.6634325796077496,-2.335396414884535,-4.06079646296495,-4.748188070601641,-4.753381521634824,-4.449044446364171
2015-09-01,-2.6634325796077496,-2.3368008589916527,-3.9749721868929737,-4.343072198732499,-4.347884595773711,-4.20215411855532
2015-09-02,-2.6844873196219936,-2.3488462368530145,-4.214392787990554,-4.781922184123935,-4.787323567358752,-4.594503938191824
2015-09-03,-2.6844873196219936,-2.347176309591592,-4.260804934633232,-4.6487456660801865,-4.653914584391546,-4.577223766531927
2015-09-04,-2.6844873196219936,-2.347490799415478,-4.131528553381321,-4.163568177664104,-4.168190201600595,-4.271287546501492
2015-09-08,-2.6844873196219936,-2.349004147262153,-4.0734736775535945,-3.9537741157022377,-3.958047547216478,-4.111822947046446
2015-09-09,-2.6844873196219936,-2.352210925877805,-4.21550441450617,-4.207215846891012,-4.211801014075265,-4.3693500647812575
2015-09-10,-2.6844873196219936,-2.3527282883508565,-4.15153216995666,-3.969296937349579,-3.973790790849077,-4.249540308879023
2015-09-11,-2.6844873196219936,-2.3526604029074925,-4.0436139907215205,-3.596489848112708,-3.6005288728886504,-4.031517815367603
2015-09-14,-2.6844873196219936,-2.352012141541685,-3.9305672300752255,-3.2424493508125587,-3.2461579135484637,-3.751353347819189
2015-09-15,-2.6844873196219936,-2.347164942407167,-3.816880235842149,-2.946237911112837,-2.949609613815919,-3.4798168685120463
2015-09-16,-2.6844873196219936,-2.347661856477877,-3.7636643319251535,-2.853394465421091,-2.8566562971014515,-3.45473985915301
2015-09-17,-2.6844873196219936,-2.3465996673286047,-3.672510567359543,-2.644704978379551,-2.647699622972884,-3.276283063855697
2015-09-18,-2.6844873196219936,-2.3441143959674333,-3.5609234531929945,-2.403936706335777,-2.406598850428759,-3.012371835331645
2015-09-21,-2.6844873196219936,-2.3421777461871134,-3.556838822441131,-2.643727591509007,-2.6467612365567263,-3.251297192938836
2015-09-22,-2.6844873196219936,-2.341939785587256,-3.45132152563363,-2.4124968488209837,-2.4152817980026424,-3.0282026330929463
2015-09-23,-2.6844873196219936,-2.345377198254325,-3.436466341919654,-2.548242849995403,-2.551176954542076,-3.178522565004044
2015-09-24,-2.6844873196219936,-2.344412077805748,-3.332793521063504,-2.334959850000512,-2.337685381411624,-2.9451129742425977
2015-09-25,-2.6844873196219936,-2.3444620735744737,-3.237801202037328,-2.165451090424432,-2.1679804816480086,-2.768609565895769
2015-09-28,-2.6844873196219936,-2.345488189318036,-3.153800928311616,-2.0809363664921503,-2.0834135726594245,-2.6906198460042217
2015-09-29,-2.790722548589878,-2.356059320851968,-3.460726960670474,-3.203629862275098,-3.207646050537852,-3.6723919486181527
2015-09-30,-2.790722548589878,-2.356525111969612,-3.3579141362900584,-2.9313034896237378,-2.9349263544739004,-3.4414731389182998
2015-10-01,-2.790722548589878,-2.3583281387306503,-3.4627804714947903,-3.1854754868373085,-3.189455761853928,-3.720372848836373
2015-10-02,-2.790722548589878,-2.35830335689881,-3.358744455722495,-2.8954415406975937,-2.8990701453537726,-3.450834721245689
2015-10-05,-2.790722548589878,-2.359446921888373,-3.377869389127805,-2.9439157390665085,-2.947625793447243,-3.533839741795092
2015-10-06,-2.790722548589878,-2.3606222656851954,-3.4121168282424232,-3.0436940163462274,-3.047504507835772,-3.645903720766444
2015-10-07,-2.790722548589878,-2.361628013337961,-3.321668132346824,-2.8154758505259165,-2.8190116136103924,-3.4395859606598336
2015-10-08,-2.790722548589878,-2.3615355003103624,-3.256589973042275,-2.653384918654382,-2.6566981295171925,-3.2721459214744537
2015-10-09,-2.790722548589878,-2.361351322873787,-3.1786051410353275,-2.492459515255821,-2.495513790147452,-3.107627590330312
2015-10-12,-2.790722548589878,-2.361362034040446,-3.084814352914562,-2.2897258634786413,-2.292495285181756,-2.906749329073921
