,Historical,Variance-Covariance,RiskMetrics,CCC-GARCH,Copula-GARCH Student,Copula-MSM Student
2014-09-15,-1.7291612678357058,-1.7037069210947955,-0.8271634709767288,-0.9561800685644348,-0.9562685628291634,-0.940315674240362
2014-09-16,-1.7291612678357058,-1.704446164082606,-0.8343649832409292,-1.0093677123392797,-1.0094921817716875,-1.0948248145970645
2014-09-17,-1.7291612678357058,-1.7040190940487447,-0.8629913749918806,-1.0325159884744697,-1.0326408605949364,-1.1329904578474566
2014-09-18,-1.7291612678357058,-1.7042122117096905,-0.8394411132237444,-0.9922205955004152,-0.992344615077998,-1.060760413019324
2014-09-19,-1.7291612678357058,-1.70419967543268,-0.8473309711816203,-0.989913465799694,-0.9900374318237284,-1.0709594742235613
2014-09-22,-1.7291612678357058,-1.7044118129741916,-0.8244547344523907,-0.9636913022385728,-0.96380871299622,-1.0264894251127177
2014-09-23,-1.7291612678357058,-1.7051524889442775,-0.8905347500336166,-1.0838631195551742,-1.0839940460543531,-1.1823073576852698
2014-09-24,-1.7291612678357058,-1.706131054831852,-0.8865888725193849,-1.0850498971362177,-1.0851802241337245,-1.1613549957668832
2014-09-25,-1.7291612678357058,-1.7061557985821956,-0.9334774157039976,-1.1227631792014474,-1.122898611372852,-1.225794464295094
2014-09-26,-1.7682407358493757,-1.7092033781802245,-1.1586788492069895,-1.4647973282878806,-1.4649692054700283,-1.6372402927865346
2014-09-29,-1.7682407358493757,-1.7087907188671634,-1.184611872494198,-1.448737989302121,-1.4489015655745057,-1.609594671182498
2014-09-30,-1.7682407358493757,-1.7089949875116617,-1.1512855803652904,-1.3719315303649409,-1.37208129598006,-1.5066969507343917
2014-10-01,-1.7682407358493757,-1.7096098318296864,-1.121816327906038,-1.309907073572964,-1.310047114886049,-1.4137059492988646
2014-10-02,-1.7682407358493757,-1.7125726458759165,-1.2377928814200172,-1.4816190690943174,-1.4817709879539664,-1.592461370407535
2014-10-03,-1.7682407358493757,-1.711960605814415,-1.2006554969835084,-1.3962191026728572,-1.3963573634881414,-1.4858295206170564
2014-10-06,-1.7682407358493757,-1.7120134306572743,-1.2406716805294562,-1.4173156115962444,-1.4174547361285543,-1.5221053100655206
2014-10-07,-1.7682407358493757,-1.712663044326445,-1.2094038172433494,-1.356777140375693,-1.3569071975316425,-1.4398361666739496
2014-10-08,-1.7682407358493757,-1.7159382332806186,-1.3283869787742553,-1.5373261865068577,-1.5374656725659124,-1.6182883515727835
2014-10-09,-1.7682407358493757,-1.71593379917273,-1.4795413587170554,-1.7040653057385131,-1.7042154260795088,-1.752880653528927
2014-10-10,-1.77439363978817,-1.720978047175738,-1.6580982821922534,-1.9609706379384808,-1.961137318936997,-1.9001411341626435
2014-10-13,-1.77439363978817,-1.7250421564476124,-1.7563251353878735,-2.0869449941062017,-2.0871247415482093,-2.0042785888164536
2014-10-14,-1.77439363978817,-1.7283090574815827,-1.8161484197040436,-2.138669615463922,-2.138844598539682,-2.0402267018485163
2014-10-15,-1.77439363978817,-1.7282834185206015,-1.7634508311537438,-1.996212551134957,-1.9963659688519533,-1.8764445524395517
2014-10-16,-1.77439363978817,-1.7290500270008096,-1.7238763309654772,-1.9048715103041296,-1.905012087622379,-1.693910938619476
2014-10-17,-1.77439363978817,-1.729217799333745,-1.6714092193591938,-1.7855977690698988,-1.785721229861221,-1.6033282623778502
2014-10-20,-1.77439363978817,-1.7260841090467245,-1.6826256860086752,-1.7680299265487491,-1.7681473034666022,-1.6374507110390937
2014-10-21,-1.77439363978817,-1.7260424004927095,-1.693399565429894,-1.7462791092964012,-1.7463867252725824,-1.7118357979902783
2014-10-22,-1.77439363978817,-1.727456297846906,-1.8569061093271075,-1.953166637704764,-1.9532783783622285,-1.9427490766240143
2014-10-23,-1.77439363978817,-1.7286375984951845,-1.8277302349535995,-1.8837244480101611,-1.8838233537528368,-1.843422130890116
2014-10-24,-1.77439363978817,-1.7289082815269416,-1.860026346226856,-1.8912213146166517,-1.8913127404548995,-1.8717627546219595
2014-10-27,-1.77439363978817,-1.7288973824392089,-1.825130789749178,-1.8038434683762283,-1.8039231788358137,-1.784594944113279
2014-10-28,-1.77439363978817,-1.7285231774755256,-1.7696469109152742,-1.6990800866841964,-1.6991478690863682,-1.6102247168735493
2014-10-29,-1.7682407358493757,-1.7231855062158483,-1.81368000111138,-1.7439449477790272,-1.7440121373229118,-1.7529044842921366
2014-10-30,-1.7682407358493757,-1.72368297898502,-1.760965854940142,-1.6501843969088623,-1.650245030267292,-1.6413709784031911
2014-10-31,-1.7682407358493757,-1.7233372919322092,-1.7189780663437668,-1.5731820841104405,-1.573232293145962,-1.580904794863182
2014-11-03,-1.7592756825924427,-1.71913927821756,-1.7452456329267714,-1.6017306463639909,-1.6017756762277613,-1.6918494488077849
2014-11-04,-1.7592756825924427,-1.7190653736368144,-1.692402423765767,-1.5122865541443518,-1.5123260295069094,-1.5622982142177728
2014-11-05,-1.7255119771794456,-1.7118418134805349,-1.645486953740992,-1.444389039707069,-1.4444212553574454,-1.451264800097644
2014-11-06,-1.7255119771794456,-1.7104792844546528,-1.598602520654887,-1.3795168302963228,-1.3795414853072785,-1.3564768072107305
2014-11-07,-1.7120045874789236,-1.699156966037982,-1.5574511487663971,-1.3181073477618122,-1.3181237633508442,-1.3384822875028914
2014-11-10,-1.7031141004491213,-1.6947507389513194,-1.5101216302053702,-1.25338116393131,-1.2533923831483107,-1.2129232851718954
2014-11-11,-1.7031141004491213,-1.684960971497034,-1.4713396337975462,-1.202644826104554,-1.202677141957918,-1.133148323289745
2014-11-12,-1.7031141004491213,-1.6846810413790776,-1.4274901970396443,-1.1442609692772991,-1.1442903573557808,-1.0688239475195327
2014-11-13,-1.7031141004491213,-1.684191250935234,-1.3848629911191306,-1.0955697390434498,-1.0955938806082508,-1.0372832778174754
2014-11-14,-1.7031141004491213,-1.6818598883001048,-1.3430606504175926,-1.0462794417677048,-1.0463005755931374,-1.0061848588492188
2014-11-17,-1.6930240578154845,-1.6772847664656123,-1.3027897923880358,-1.0035006136770723,-1.0035155174250758,-0.8411626582323508
2014-11-18,-1.6930240578154845,-1.6776172626340338,-1.2645590953757824,-0.9746563813559548,-0.97467018547088,-0.790038118204621
2014-11-19,-1.6930240578154845,-1.6742835665252005,-1.2489799471456386,-0.9729790107736788,-0.972990439364526,-1.014225830966647
2014-11-20,-1.6930240578154845,-1.673772680858688,-1.2195935494158594,-0.9672247106792836,-0.9672362066256114,-0.9123885654927836
2014-11-21,-1.6894564886340602,-1.658042945245057,-1.192167561414676,-0.944693715604394,-0.9447143234299284,-0.9416606588232916
2014-11-24,-1.6894564886340602,-1.6578516602864273,-1.1658956950731911,-0.9311836794025198,-0.9311995784610952,-1.008314054720844
2014-11-25,-1.6894564886340602,-1.655866420924795,-1.1547522036032656,-0.9404685579289048,-0.9404820388099236,-1.0346649750669497
2014-11-26,-1.6894564886340602,-1.655847340818411,-1.1196095815816378,-0.9122074125944832,-0.9122221477977798,-0.9994095581286933
2014-11-28,-1.6894564886340602,-1.654675798832977,-1.100185499273194,-0.9025446447029376,-0.9025589763113764,-1.0046519855067275
2014-12-01,-1.6894564886340602,-1.6498296263243784,-1.067184545112697,-0.886338273958592,-0.8863567785587119,-0.8352905588634433
2014-12-02,-1.6894564886340602,-1.649684430533677,-1.1129941127677043,-1.0398084306077493,-1.039820115054228,-1.1447819138040798
2014-12-03,-1.6894564886340602,-1.6458886105093464,-1.1074716399930702,-1.037574195341232,-1.0375785083453717,-1.1226901273480978
2014-12-04,-1.6894564886340602,-1.6434612008784613,-1.084804675458387,-1.0080568073301768,-1.0080521976884504,-1.0305594110096437
2014-12-05,-1.6894564886340602,-1.643909514725308,-1.0527047444896538,-0.9753836952577546,-0.9753846571170371,-1.0180593330026442
2014-12-08,-1.6760944844881331,-1.6311276069281735,-1.023866006833661,-0.9405121636254496,-0.940533842960577,-0.9837797568751924
2014-12-09,-1.6570374584330727,-1.6285980885875606,-1.0418419393643474,-1.0195064463313226,-1.0195283186109632,-1.0875182246379205
2014-12-10,-1.6570374584330727,-1.6286941706175455,-1.015490580310882,-0.9907686572121248,-0.9907848914150176,-1.0365260386650703
2014-12-11,-1.6760944844881331,-1.6315889965735983,-1.1986279746259925,-1.3442010857218851,-1.3442151273581355,-1.4291936232518487
2014-12-12,-1.6760944844881331,-1.6284042707966186,-1.178313765586522,-1.2873902376152366,-1.287416476757157,-1.3024478867803182
2014-12-15,-1.6760944844881331,-1.6314641713700937,-1.274106557975656,-1.4681095748177218,-1.468139497999528,-1.566673986157702
2014-12-16,-1.6760944844881331,-1.632690288589451,-1.2809566058432242,-1.464051606391235,-1.4640734089980036,-1.5744455809218767
2014-12-17,-1.6760944844881331,-1.6324158987233155,-1.312351484188093,-1.506912501410414,-1.5069588055896592,-1.64292384817455
2014-12-18,-1.6760944844881331,-1.633403550547169,-1.5184936793688837,-1.7729799412921412,-1.77302012186113,-1.7916157464496707
2014-12-19,-1.6760944844881331,-1.6349887871514397,-1.7384889241193715,-2.0571914171787107,-2.0572250640628917,-1.8172253863315893
2014-12-22,-1.6760944844881331,-1.6348212004981135,-1.6934645022906674,-1.9080754936578228,-1.908094743071323,-1.7253711377664254
2014-12-23,-1.6760944844881331,-1.6336533192907832,-1.6482045897414426,-1.7733979525129642,-1.7734093060298022,-1.6374319901075536
2014-12-24,-1.6760944844881331,-1.630972738601629,-1.5983215520156815,-1.6547563620696537,-1.6547476919187225,-1.534959712211843
2014-12-26,-1.6760944844881331,-1.6305243361890258,-1.5499442263915584,-1.5409429304339437,-1.540934087903543,-1.3598209766563931
2014-12-29,-1.6626117872580704,-1.6266250023230882,-1.516914643158568,-1.4582039442072827,-1.458173867257249,-1.3418124475590083
2014-12-30,-1.6626117872580704,-1.626799969680998,-1.470808187901118,-1.36188832086052,-1.3618708564696316,-1.211047557327071
2014-12-31,-1.6626117872580704,-1.627371538141021,-1.4432725133227895,-1.3214486346469496,-1.3214391887014338,-1.2247063570674654
2015-01-02,-1.650264086090778,-1.6166473790575502,-1.4510599662074453,-1.3742191674411322,-1.3742209380977397,-1.3259785568105231
2015-01-05,-1.650264086090778,-1.614788927606868,-1.4076128999956825,-1.2939045936284668,-1.293897496321164,-1.2280488134480658
2015-01-06,-1.6626117872580704,-1.6181146128911583,-1.529489417454635,-1.573344326783302,-1.57333615059704,-1.6254063475492966
2015-01-07,-1.6626117872580704,-1.6194258383598894,-1.5469952504767936,-1.6040714602974058,-1.604063339867,-1.6551162913042232
2015-01-08,-1.6626117872580704,-1.619517886792278,-1.5762040131203934,-1.6145016469463642,-1.6145012371164456,-1.6810501043849344
2015-01-09,-1.6626117872580704,-1.6163171676452976,-1.6914965793219063,-1.779154613156619,-1.7791788925786596,-1.7549219662588529
2015-01-12,-1.6626117872580704,-1.6177849993929545,-1.6684727527822465,-1.715882321282372,-1.715901250155218,-1.7189214487551217
2015-01-13,-1.6626117872580704,-1.6193832509313846,-1.6515597963021482,-1.6702233457820144,-1.670235931185052,-1.699750893723197
2015-01-14,-1.6626117872580704,-1.619633379902125,-1.6026013166217807,-1.5568531159238512,-1.5568642190780102,-1.5996526478844475
2015-01-15,-1.6626117872580704,-1.6198653726099768,-1.5683833907747369,-1.490084754355475,-1.4900793977960678,-1.516218493857172
2015-01-16,-1.6626117872580704,-1.622207537734739,-1.596634708214819,-1.5638179670474406,-1.5638213893322723,-1.6805730535662755
2015-01-20,-1.6626117872580704,-1.6222473495410492,-1.6417426309849534,-1.6187684745177715,-1.6187794210061155,-1.7262989584795243
2015-01-21,-1.650264086090778,-1.612492234887844,-1.596244488480533,-1.5083650070649843,-1.5084157414612145,-1.6004824445614103
2015-01-22,-1.650264086090778,-1.6125579367009362,-1.554812986629358,-1.4142418363988245,-1.4142820664514817,-1.5234986599076423
2015-01-23,-1.650264086090778,-1.6130772981324577,-1.6457174491668611,-1.5792016295749565,-1.57924150217835,-1.712529878399606
2015-01-26,-1.650264086090778,-1.6104138593724382,-1.5975485306142811,-1.4898157763949924,-1.4898425168168614,-1.5993254460451274
2015-01-27,-1.650264086090778,-1.6083327305364077,-1.5528073734775565,-1.391616899975311,-1.3916772291720452,-1.496149611463322
2015-01-28,-1.650264086090778,-1.6120825879582987,-1.6423078555358892,-1.6185297088416488,-1.6185885030033915,-1.721899691827829
2015-01-29,-1.650264086090778,-1.6142907292681423,-1.6578994315400282,-1.667750400792977,-1.6678050059083165,-1.725816785112209
2015-01-30,-1.650264086090778,-1.613764549223926,-1.653439659622706,-1.6211981673457825,-1.6212389335512791,-1.6770491961086205
2015-02-02,-1.650264086090778,-1.614497496692541,-1.6710308447140625,-1.668263609505091,-1.6682962527140268,-1.699958183657114
2015-02-03,-1.650264086090778,-1.613644303658899,-1.6784956257437662,-1.6528070597111926,-1.6528269449862174,-1.6865397759664078
2015-02-04,-1.650264086090778,-1.6136231087090327,-1.7046649694751226,-1.6738105463582886,-1.6738209590536106,-1.7024346548782163
2015-02-05,-1.650264086090778,-1.6131215985375045,-1.6579173068127573,-1.5676915453018982,-1.5677243273475967,-1.6218088527851382
2015-02-06,-1.650264086090778,-1.6122222690696455,-1.6593533328422532,-1.546287845493758,-1.5463072573036991,-1.6437103346345483
2015-02-09,-1.650264086090778,-1.6130288265660395,-1.6164144145170898,-1.4597503798247349,-1.4597586139913263,-1.5789873406439887
2015-02-10,-1.650264086090778,-1.613196923720541,-1.575727679998889,-1.3857141954779817,-1.3857174591019097,-1.462683466173213
2015-02-11,-1.650264086090778,-1.612716872938314,-1.599844629785076,-1.4285635907076597,-1.4285651107282409,-1.6123494976974433
2015-02-12,-1.650264086090778,-1.6129220085837992,-1.552128621535075,-1.329956372705159,-1.3299568786830982,-1.5007607769158433
2015-02-13,-1.650264086090778,-1.6112046790545853,-1.564731912183336,-1.3569402724756026,-1.356937884454569,-1.576343318766942
2015-02-17,-1.648852791741331,-1.6017628607092096,-1.5346425295615445,-1.29434555808491,-1.2943965271709348,-1.5037554725832836
2015-02-18,-1.648852791741331,-1.6006376778983,-1.4888888887700131,-1.2097738809779708,-1.2098189577628402,-1.3653594874732082
2015-02-19,-1.648852791741331,-1.5997674107398336,-1.4437113626656015,-1.1367426150764888,-1.136782303732884,-1.2179632321536262
2015-02-20,-1.648852791741331,-1.5998154581756532,-1.4007620043080002,-1.0797951352755724,-1.0798276307771155,-1.1105921019179474
2015-02-23,-1.648852791741331,-1.5995977311972769,-1.381008239643808,-1.068269743242825,-1.0682999514286993,-1.1020824162283522
2015-02-24,-1.648852791741331,-1.5997408462352476,-1.3390124851552547,-1.0137462688573406,-1.0137731660870488,-1.0206449852311703
2015-02-25,-1.637277277647602,-1.5958710843150337,-1.3009687029910917,-0.9687037667953452,-0.9687361257150952,-0.9675314262724332
2015-02-26,-1.637277277647602,-1.5957392909970958,-1.2614852256864828,-0.931239610659756,-0.9312689349923384,-0.933512646104445
2015-02-27,-1.637277277647602,-1.5946513942129503,-1.2242567061826657,-0.9083271880850546,-0.9083522835501656,-0.917298791300388
2015-03-02,-1.637277277647602,-1.5918456779998886,-1.1974666174434236,-0.9198623138776632,-0.9198880875285076,-0.9324633431182184
2015-03-03,-1.637277277647602,-1.5918421533083331,-1.1999001284154869,-0.9618829827663788,-0.9619067348808342,-0.9877323442450088
2015-03-04,-1.637277277647602,-1.5910140975801086,-1.1813390037450977,-0.9860973552358658,-0.9861165692624098,-0.9982290456634908
2015-03-05,-1.637277277647602,-1.5911113732075657,-1.1539099544422748,-0.9820655519005076,-0.982076924095722,-0.9323909915278432
2015-03-06,-1.637277277647602,-1.587753734375813,-1.1221763706262085,-0.9423816330326632,-0.9423770525043812,-0.8941625649241948
2015-03-09,-1.637277277647602,-1.5900383152564563,-1.2028588759360297,-1.216352377207411,-1.2163550022847915,-1.3309654665096515
2015-03-10,-1.637277277647602,-1.5864951530476952,-1.1746865391364028,-1.1502419884829225,-1.1502945991048266,-1.2434017736711709
2015-03-11,-1.648852791741331,-1.5904907575009384,-1.3286942637925,-1.5077347763422035,-1.5077937032541853,-1.5348759176452351
2015-03-12,-1.648852791741331,-1.5906354075843934,-1.2906702549061986,-1.3997027084854945,-1.3997641649536308,-1.426622663301594
2015-03-13,-1.648852791741331,-1.5883879726220196,-1.323670697909542,-1.4277093270947487,-1.427780013926025,-1.473954096264887
2015-03-16,-1.648852791741331,-1.5894168941263025,-1.3006711908614703,-1.3714265832751964,-1.3714906435331535,-1.4290485802766737
2015-03-17,-1.648852791741331,-1.5896158502366933,-1.3596019217927604,-1.4478519669416596,-1.44791253769229,-1.5190444779868044
2015-03-18,-1.648852791741331,-1.5899707818200557,-1.318638429663769,-1.3507605201476558,-1.3508098699926128,-1.4198262452668218
2015-03-19,-1.648852791741331,-1.5895757594390534,-1.3481589349483438,-1.3842065700973816,-1.384273687592393,-1.4733696178949254
2015-03-20,-1.648852791741331,-1.5897852424069367,-1.308457043416114,-1.3067268284581202,-1.3067790973854785,-1.3903597863581796
2015-03-23,-1.648852791741331,-1.589752208899427,-1.3077589502504887,-1.2857748813994865,-1.2858182383947323,-1.3667670536419751
2015-03-24,-1.648852791741331,-1.5900510205284408,-1.2716407425178846,-1.2136464035089694,-1.2136810688777362,-1.3186257900281353
2015-03-25,-1.648852791741331,-1.5908974603775872,-1.2473732102287485,-1.1869316697741292,-1.186962486682802,-1.293039165086157
2015-03-26,-1.650264086090778,-1.5951341003390307,-1.4379854985802438,-1.616844565376757,-1.6169440187315418,-1.661151909104613
2015-03-27,-1.650264086090778,-1.5951180807768228,-1.3979335332268537,-1.5017175544094123,-1.5018000543222816,-1.552566686165661
2015-03-30,-1.650264086090778,-1.594082742616325,-1.3650814916944578,-1.4012982647935224,-1.401365862920756,-1.470842433788392
2015-03-31,-1.650264086090778,-1.5931447622062145,-1.4062350671418693,-1.454343137461526,-1.4544063272003045,-1.5733275960638735
2015-04-01,-1.650264086090778,-1.5932670126622166,-1.4123067876820514,-1.4723520474013545,-1.472476906771402,-1.598184962145985
2015-04-02,-1.650264086090778,-1.5930777516700405,-1.379200167835306,-1.3924484019694594,-1.3925614108354123,-1.5293411930874568
2015-04-06,-1.650264086090778,-1.5931721797692713,-1.3408189040403624,-1.299491259716686,-1.2995857507352682,-1.4206442090758689
2015-04-07,-1.650264086090778,-1.5926372153272148,-1.3252383988115126,-1.2560344277724578,-1.256116969557434,-1.3571822269098797
2015-04-08,-1.650264086090778,-1.5924432761700285,-1.286807062283336,-1.184930511924805,-1.1850011405108922,-1.2760272168822486
2015-04-09,-1.650264086090778,-1.5923368003606606,-1.266821748003157,-1.147361517911485,-1.147424380929135,-1.2170537773651031
2015-04-10,-1.650264086090778,-1.5904511454977583,-1.2422282463180954,-1.1030904019753671,-1.1031425150940926,-1.0763937019295111
2015-04-13,-1.650264086090778,-1.5887845174392654,-1.2194514243390309,-1.07174683550745,-1.0718818544924518,-1.0243899301272976
2015-04-14,-1.650264086090778,-1.5885927309360928,-1.188755221742383,-1.050222129669817,-1.050359325639897,-1.0020959155429985
2015-04-15,-1.650264086090778,-1.5886020768157851,-1.1525983782044402,-1.0053782704410217,-1.0054950426122222,-0.9403479363498451
2015-04-16,-1.650264086090778,-1.58860559052184,-1.14286339404801,-1.00422253472643,-1.0043361641981643,-0.9418946124680324
2015-04-17,-1.650264086090778,-1.5886932971212815,-1.1084182087633052,-0.9629292832056244,-0.9630258991174456,-0.9039360730365248
2015-04-20,-1.650264086090778,-1.5915704267158703,-1.2014226581976155,-1.2396721362069134,-1.2397754184988363,-1.3722580948777872
2015-04-21,-1.650264086090778,-1.5916814482661406,-1.2451741067934743,-1.2995413439076702,-1.2996483519744662,-1.4901704185352584
2015-04-22,-1.650264086090778,-1.5912180411663248,-1.208220911785319,-1.2210954517223591,-1.2211772310442135,-1.362944054555053
2015-04-23,-1.650264086090778,-1.5912379842052478,-1.1861991132626697,-1.169099703108325,-1.1691512163743407,-1.1932776032793568
2015-04-24,-1.650264086090778,-1.5913190755345936,-1.157482318094154,-1.109009797662983,-1.1090581570534237,-1.0960878740652888
2015-04-27,-1.648852791741331,-1.587330404443057,-1.1379154905785889,-1.0705322380448898,-1.0706262623595055,-1.0568158514123824
2015-04-28,-1.648852791741331,-1.5882966299020471,-1.1230440478360153,-1.076873739196794,-1.0769869399520668,-1.0612709201283963
2015-04-29,-1.648852791741331,-1.5883322410048029,-1.0894422614137038,-1.0288244455905118,-1.0289222075952262,-0.9997038664615138
2015-04-30,-1.648852791741331,-1.5893046068377212,-1.075495087253162,-1.0390938452409573,-1.0391872977308447,-1.0191773144942584
2015-05-01,-1.648852791741331,-1.592119745593549,-1.173126235666022,-1.2854878427419574,-1.285587223251615,-1.3104753236103868
2015-05-04,-1.648852791741331,-1.592110819103424,-1.233738837701445,-1.364748120797692,-1.364838674105558,-1.5281458149604994
2015-05-05,-1.648852791741331,-1.591893490706224,-1.2008018234023372,-1.273495561733731,-1.27357088812816,-1.3425539953876786
2015-05-06,-1.648852791741331,-1.5947018970266895,-1.289279625803693,-1.463291428983207,-1.4633620408242016,-1.5947212257079717
2015-05-07,-1.648852791741331,-1.595216791507557,-1.261567870672906,-1.3879963203992665,-1.3880505007787536,-1.5514021555220503
2015-05-08,-1.648852791741331,-1.594927020241583,-1.236551879881285,-1.307049100421214,-1.3070905429107726,-1.4592702167207765
2015-05-11,-1.648852791741331,-1.5951148296384776,-1.3006008721346938,-1.4106903046083552,-1.4107289262711789,-1.5418599944376452
2015-05-12,-1.648852791741331,-1.595778437523776,-1.2690633611356572,-1.3400386050938624,-1.3400684602883504,-1.5171683915276652
2015-05-13,-1.648852791741331,-1.5957327205185006,-1.2372245217350817,-1.2710498650594753,-1.2711036845183,-1.420520068539972
2015-05-14,-1.648852791741331,-1.5958759957811297,-1.1996418432877027,-1.1881947308124408,-1.1882391650879862,-1.2712767134951106
2015-05-15,-1.648852791741331,-1.5957006928487325,-1.2634766556690469,-1.29793337190779,-1.2979741733718662,-1.4449174176159223
2015-05-18,-1.648852791741331,-1.5945895815076707,-1.2249982401985906,-1.2112596293264657,-1.2112940343173446,-1.3454111084426827
2015-05-19,-1.648852791741331,-1.5946088293367329,-1.2014325151767282,-1.1555195711893864,-1.1555453472524295,-1.2537483678368546
2015-05-20,-1.648852791741331,-1.5937692799905927,-1.165754008981438,-1.0938091960157177,-1.0938301572605078,-1.1312449793731658
2015-05-21,-1.648852791741331,-1.5912413574599031,-1.1303037132224407,-1.039142143720693,-1.0391599939298837,-1.0370613466753278
2015-05-22,-1.648852791741331,-1.5908570664573414,-1.1027030658175112,-0.9951034269305508,-0.9951190280941667,-0.9893442309763024
2015-05-26,-1.637277277647602,-1.5872590366428616,-1.0703123846977425,-0.9623509519586926,-0.962376798764169,-0.9517371412022064
2015-05-27,-1.637277277647602,-1.5892530849407835,-1.1246295726354771,-1.1490383568719538,-1.149061866518409,-1.1829678884999266
2015-05-28,-1.637277277647602,-1.5889042316891329,-1.1902059596134682,-1.2546621008090184,-1.2546939432524788,-1.4150697162345198
2015-05-29,-1.637277277647602,-1.58922637200999,-1.155481970413404,-1.1809633998090343,-1.180986927791014,-1.2702935868759968
2015-06-01,-1.637277277647602,-1.5902105688530388,-1.1453757063948484,-1.1825914562354212,-1.1826135999118277,-1.2061656679904371
2015-06-02,-1.637277277647602,-1.587086152632256,-1.114340329649804,-1.1130881383250673,-1.113109387238437,-1.0958667933170565
2015-06-03,-1.637277277647602,-1.586747863520315,-1.0813612664453067,-1.0601771412614025,-1.0602086663902328,-1.0231451902100202
2015-06-04,-1.637277277647602,-1.585772649804612,-1.0567656667404284,-1.0169694842234327,-1.0169961385230182,-0.9868476145569236
2015-06-05,-1.637277277647602,-1.586776428481616,-1.077500751053449,-1.111089365978059,-1.111110831888,-1.105231073100162
2015-06-08,-1.637277277647602,-1.5854323459576314,-1.044707947505341,-1.054694260974236,-1.0547025627166302,-1.0238348635016703
2015-06-09,-1.637277277647602,-1.585489026555285,-1.061583667482481,-1.1161006226958918,-1.116153161163059,-1.104376213235447
2015-06-10,-1.637277277647602,-1.5856313628372345,-1.029494460830359,-1.060248703303267,-1.0603359272675148,-1.0538461228240974
2015-06-11,-1.637277277647602,-1.5857989492430344,-1.112796600543675,-1.2038663978913708,-1.2039616810645648,-1.2271188823994157
2015-06-12,-1.637277277647602,-1.585677521420559,-1.080458269882029,-1.1340130331007037,-1.1341004445441445,-1.1293935537835955
2015-06-15,-1.637277277647602,-1.5867129533059006,-1.080856954185577,-1.1567374331559022,-1.1568198752541703,-1.176620710733012
2015-06-16,-1.637277277647602,-1.58753980273761,-1.062904098808867,-1.1338142415142598,-1.1338933511980622,-1.1337514495525698
2015-06-17,-1.637277277647602,-1.5874747670826892,-1.0530174069089584,-1.1062274342083631,-1.106302369593172,-1.087535543300285
2015-06-18,-1.637277277647602,-1.5876320830359738,-1.023836712372025,-1.0521547430250031,-1.0522320939855248,-1.0287377415157566
2015-06-19,-1.637277277647602,-1.587231728007737,-1.0972056263161525,-1.1722156793750886,-1.1723061846089378,-1.19031447188686
2015-06-22,-1.637277277647602,-1.5878524742916684,-1.0772502194641664,-1.1486850085376883,-1.1487676817499377,-1.1496744628708482
2015-06-23,-1.637277277647602,-1.5869468263759117,-1.0781288732186498,-1.1337273207844725,-1.1338140543734578,-1.1341395962683305
2015-06-24,-1.637277277647602,-1.5871808295069378,-1.045929188363378,-1.0743483682784396,-1.0744382373338608,-1.0526055762499191
2015-06-25,-1.637277277647602,-1.5884051820161906,-1.0564743518171844,-1.125489707034833,-1.1255789470449418,-1.1224020139718742
2015-06-26,-1.637277277647602,-1.5888830592274013,-1.0291817811526094,-1.0844784531666791,-1.084561147947544,-1.059587910632145
2015-06-29,-1.637277277647602,-1.589592207752493,-1.0066651286364492,-1.0640408174899745,-1.0641227573420275,-1.0445133662050077
2015-06-30,-1.648852791741331,-1.5956872439919316,-1.3375739147754735,-1.6796309413563844,-1.6797438343637183,-1.6912097060493352
2015-07-01,-1.648852791741331,-1.5952056262544243,-1.307732029537924,-1.5612792891728944,-1.5613791307493698,-1.5891463860306725
2015-07-02,-1.648852791741331,-1.5949504952802218,-1.2913491631659808,-1.4823734451733064,-1.4824584122081137,-1.5350093853029878
2015-07-06,-1.648852791741331,-1.5949613621152785,-1.2522014292120245,-1.380850217489323,-1.3809253708242968,-1.422618703500247
2015-07-07,-1.648852791741331,-1.5955164654660885,-1.2229841515524964,-1.315751235688029,-1.3158160048724146,-1.3290296829842982
2015-07-08,-1.648852791741331,-1.595109229382432,-1.1944869190873588,-1.2573697418276333,-1.2574232531655647,-1.2405132895939923
2015-07-09,-1.650264086090778,-1.598689010493774,-1.3506177803725876,-1.562859728282974,-1.5629236223132037,-1.6143356294970146
2015-07-10,-1.650264086090778,-1.5985264756198665,-1.3130838309675557,-1.45466197006823,-1.454751361780587,-1.4902153318560956
2015-07-13,-1.650264086090778,-1.5982932696043557,-1.3879529353571505,-1.5400526791334834,-1.5401433345771989,-1.6260386573326813
2015-07-14,-1.650264086090778,-1.5985761775909373,-1.4415849040517,-1.5846239990895712,-1.5847166001501989,-1.6713243662540989
2015-07-15,-1.650264086090778,-1.598304006614318,-1.4151378693892789,-1.4927883514319151,-1.4928703275778463,-1.6037399421765608
2015-07-16,-1.650264086090778,-1.5981608711690376,-1.3725617218056896,-1.392467119004884,-1.392536113894555,-1.5016005632934788
2015-07-17,-1.650264086090778,-1.5979586354537605,-1.3933725179222316,-1.4045772070702809,-1.4046382439174088,-1.537097174028226
2015-07-20,-1.650264086090778,-1.597906860260216,-1.3663406746355502,-1.3439446101527504,-1.3439925330536333,-1.487929194957925
2015-07-21,-1.650264086090778,-1.5980964807807765,-1.3256304232854792,-1.2619026848717931,-1.261949718866872,-1.346967278362359
