,Historical,Variance-Covariance,RiskMetrics,CCC-GARCH,Copula-GARCH Student,Copula-GARCH Gaussian,Copula-GARCH Plackett,Copula-GARCH Clayton,Copula-GARCH Rotated Clayton,Copula-GARCH SJC,Copula-GARCH Frank,Copula-GARCH Gumbel,Copula-GARCH Rotated Gumbel,Copula-MSM Student,Copula-MSM Gaussian
2014-08-05,-3.0801747476922774,-2.445976705628529,-1.671998368525277,-1.9850627949284472,-1.9867479777616917,-1.9850369135677848,-1.931195401710142,-2.0058041214292333,-1.7203778582904423,-1.9946136008218784,-1.879690911488088,-1.9431752096064048,-2.002723967615985,-2.314906572370031,-2.309624228887176
2014-08-06,-3.0801747476922774,-2.4472170436174143,-1.6905836966986918,-2.0082005481823195,-2.009902971349271,-2.0081601206624766,-1.953612143761756,-2.0292152493924567,-1.7401187825261415,-2.018100659942439,-1.8832650356419507,-1.965757819490424,-2.026091098106896,-2.3612338122214758,-2.355824856054147
2014-08-07,-3.0801747476922774,-2.4471480728891337,-1.639149496121759,-1.9003380482208536,-1.9019577041847533,-1.9002893769031888,-1.8487338513031133,-1.9202417408182804,-1.646348007806361,-1.9092164944002192,-1.799208218363748,-1.8601663791328855,-1.9172839481423705,-2.201871383659153,-2.1966632707361806
2014-08-08,-3.0801747476922774,-2.4475845959529745,-1.6155344442829984,-1.859097070856228,-1.860704277070988,-1.8590571660803088,-1.8087062711271185,-1.8785705440381453,-1.6103369019547205,-1.868623829871637,-1.7455896860974447,-1.819799818083389,-1.8756811839997412,-2.1644076564109325,-2.159690299056802
2014-08-11,-3.0143361361698195,-2.435300487869457,-1.6640393379358995,-1.8906566618249627,-1.8922565997440413,-1.8907125699051368,-1.838979614518754,-1.9107354661966875,-1.6361605584753631,-1.9007376276094667,-1.7899035537552717,-1.8502731888578363,-1.90775943448105,-2.2169813195668584,-2.212435730440152
2014-08-12,-3.0143361361698195,-2.435301540170069,-1.6368151004947822,-1.8227219285614191,-1.8242729972631293,-1.822769799974996,-1.7728801685021616,-1.8420826600335976,-1.577224590522506,-1.832244890608685,-1.7254641194199591,-1.7837896160318556,-1.839213335315699,-2.135723219356437,-2.1313556957315165
2014-08-13,-3.0143361361698195,-2.434162865907318,-1.5918646232976,-1.749207342125641,-1.7506904964089771,-1.7492519985880752,-1.701283308997263,-1.7678422488376635,-1.5130836121669935,-1.758471960579377,-1.6557148564680209,-1.7117261850210346,-1.765078748613449,-2.015397408474514,-2.011311823920618
2014-08-14,-3.0143361361698195,-2.433781503023217,-1.616381218336045,-1.7576407090574862,-1.759135127878213,-1.757690726810352,-1.709563426862551,-1.7763771135699522,-1.5207500571550778,-1.767041457000117,-1.6448552077109722,-1.7199861115568225,-1.773598998421257,-1.9916943545373484,-1.9877291904266117
2014-08-15,-3.0143361361698195,-2.433319842570373,-1.5861051894654998,-1.6931933124353935,-1.6946323275276798,-1.6932366153742653,-1.64676845726481,-1.7112608831065177,-1.4646384871211011,-1.702085840436565,-1.5870604794943053,-1.6568787205851143,-1.708584028365667,-1.8989104265086527,-1.894984009621868
2014-08-18,-3.0143361361698195,-2.4330635215521967,-1.5395887607187797,-1.6215360029533503,-1.622917304940629,-1.6215807444344983,-1.5769566474163814,-1.6388630760702625,-1.4025051753508626,-1.6301052803021543,-1.5196984304207006,-1.586743624609955,-1.6362954025821632,-1.8930713089374005,-1.888501393736356
2014-08-19,-3.0143361361698195,-2.4329549665121726,-1.5798590096646226,-1.6621341723430056,-1.6635643091885115,-1.6621766591517566,-1.6166369145728134,-1.6797940673759095,-1.4381490650810074,-1.6707461016483665,-1.5566030699692697,-1.6266703314177733,-1.6771805789971364,-1.88052446067717,-1.8765611065803152
2014-08-20,-3.0143361361698195,-2.4318584084678423,-1.5541794206318054,-1.6160124838633512,-1.617457939196946,-1.6160823613506894,-1.5717251834860329,-1.6331689604800617,-1.3983705092603382,-1.6243610719008863,-1.5146564925646742,-1.581676153686742,-1.6306365363557598,-2.037048014954314,-2.031259337177976
2014-08-21,-3.0143361361698195,-2.432014350466637,-1.5081926097727414,-1.5520068431078804,-1.5533778696343352,-1.5520710919798248,-1.5092446643890594,-1.5685499099847382,-1.3424610617809327,-1.5600945552761971,-1.4687211935444116,-1.5188774783051164,-1.5661033785577831,-1.814140188867807,-1.8100705562407045
2014-08-22,-3.0143361361698195,-2.4320813791102944,-1.4671037590770142,-1.494949965336965,-1.4962566893704798,-1.4950102174583204,-1.4535565108716346,-1.5109410434065675,-1.2925760686115568,-1.502785371365546,-1.4146035986784948,-1.4628991237923192,-1.5085724630106565,-1.725531267140734,-1.721945510971986
2014-08-25,-3.0143361361698195,-2.4322425587069705,-1.422503382390805,-1.4457109361702878,-1.4469743875750678,-1.445765989716582,-1.4055384251013825,-1.4612418237951583,-1.249472255291158,-1.4532854124251178,-1.3562540704894372,-1.4145929054168715,-1.458941685779712,-1.6671168783221566,-1.6638260523069206
2014-08-26,-3.0143361361698195,-2.431890854104592,-1.4023384620887374,-1.416916146735642,-1.4181548092969265,-1.4169684687737838,-1.3774008434681808,-1.4321732131530764,-1.22419289472225,-1.424360081983711,-1.326059043277853,-1.3863520981411392,-1.4299155249219573,-1.64688045044568,-1.644197227031141
2014-08-27,-3.0143361361698195,-2.4289917511723567,-1.364296844891694,-1.3681144172029034,-1.369310840587343,-1.3681849154821115,-1.329733965332622,-1.3829300967213332,-1.1814045528601804,-1.3752058281729749,-1.28017329116861,-1.338487171996673,-1.3807382958049443,-1.6164356451997686,-1.613512944644399
2014-08-28,-3.0143361361698195,-2.429043992479182,-1.3227440727826465,-1.327430822309753,-1.3285956339657476,-1.3275053424082108,-1.2901685902063145,-1.341848464750802,-1.1459901869599831,-1.3344556222891533,-1.2430935307349984,-1.298607272384897,-1.3397145432151996,-1.576598983916196,-1.5738175162305608
2014-08-29,-3.0143361361698195,-2.429141940172337,-1.2882955331172334,-1.3072911353646328,-1.3084445473047444,-1.3073625656753096,-1.270613062177439,-1.3214924961616754,-1.128630712154173,-1.3141406054389917,-1.236563867527733,-1.2789100250110137,-1.31939174538338,-1.5737640293153732,-1.570979166044632
2014-09-02,-3.0143361361698195,-2.429030570806848,-1.2709989275995917,-1.2900518257412832,-1.2911986591076283,-1.2901211806764268,-1.2538152775016966,-1.3040696472640945,-1.1138093017441983,-1.296654206397185,-1.220263650781402,-1.262058744896324,-1.3019982127330778,-1.3008875972285423,-1.2987827358056223
2014-09-03,-3.0143361361698195,-2.4285753090352697,-1.2359934449881038,-1.2643066287249076,-1.2654773699020374,-1.2643908717923398,-1.228763186789818,-1.2781076222644994,-1.0917407185067205,-1.271084100318401,-1.1841136567011932,-1.236916291425784,-1.2760709376481507,-1.6173395109454898,-1.6131550896322375
2014-09-04,-3.0143361361698195,-2.4291872993180843,-1.2120015558951516,-1.27823621756778,-1.2794155513424068,-1.2783192749005867,-1.242417883361289,-1.2921508139968247,-1.105106919699422,-1.2849372828816463,-1.1991362127147194,-1.2506650304740292,-1.2901011538140537,-1.6425774648429208,-1.6383589485910797
2014-09-05,-3.0143361361698195,-2.429427261030565,-1.1800149997860765,-1.2609281650271995,-1.26210194429111,-1.2610087457598862,-1.2256147457249122,-1.2746689017168202,-1.0900565966592064,-1.2675470601500425,-1.1933448782092655,-1.233715244025973,-1.2726460933387151,-1.3539088494684108,-1.3512428450267069
2014-09-08,-3.0143361361698195,-2.4294233962069205,-1.1758504072904328,-1.2627376261889836,-1.2639111627403892,-1.26281915215642,-1.2272378794644576,-1.2765391957592835,-1.09105837038224,-1.2693968892612886,-1.1826292589480092,-1.235394524283795,-1.2745075837788529,-1.6422955853541308,-1.63812711281586
2014-09-09,-3.0143361361698195,-2.428920744555803,-1.140407650678838,-1.248740185283287,-1.2499724508712358,-1.2488518406021412,-1.2134856890222083,-1.2625751392857258,-1.078173507746521,-1.2554934061583682,-1.1816583951470756,-1.221499285782588,-1.2605471067165095,-1.3599259411087987,-1.3573103370203077
2014-09-10,-3.0143361361698195,-2.430340908729433,-1.1886544526769864,-1.380290860082217,-1.381636953494214,-1.380408683232538,-1.3417662277424105,-1.3953927253795444,-1.1936519954595004,-1.387723849715412,-1.2926702576935407,-1.3505101431004427,-1.393178436952309,-1.81539096642804,-1.8110243885599115
2014-09-11,-3.0143361361698195,-2.430284617881062,-1.1952814071798794,-1.3824149778743964,-1.383751210967789,-1.3825298430288278,-1.343925752653353,-1.3974961526330711,-1.196199783521508,-1.3898316552679402,-1.2950015547925957,-1.3526592668102433,-1.395283414421478,-1.581124023054063,-1.5779866219133811
2014-09-12,-3.0143361361698195,-2.430436922346564,-1.1603167911941628,-1.3361505971021244,-1.3374570474128784,-1.3362632384258772,-1.2990095148000695,-1.350749616648116,-1.1559212143695234,-1.3433334642217651,-1.252798322287539,-1.3073764776318109,-1.348609552967349,-1.7023571554860686,-1.6981060219485422
2014-09-15,-3.0143361361698195,-2.431536243405213,-1.1698730821157295,-1.388234735118134,-1.389579952708185,-1.388349298395947,-1.349587077734375,-1.4033971501976796,-1.2006595317620954,-1.3957649225199238,-1.30025307161047,-1.358301678740493,-1.4011736189756396,-1.5690544046684405,-1.5659204621739438
2014-09-16,-3.0143361361698195,-2.432383287602861,-1.1800583183405184,-1.4630739263539374,-1.4648448206724511,-1.4631908669529945,-1.4232493907478252,-1.4789522034827094,-1.2704028385270536,-1.4708314591801563,-1.3871913875680095,-1.4322699687335645,-1.476657114769634,-1.8748236528173667,-1.8698404570284664
2014-09-17,-3.0143361361698195,-2.432085430725914,-1.2205451704835333,-1.4962131430918806,-1.4980251486087297,-1.496331673941541,-1.4552754169297075,-1.5125306848592543,-1.297575329114794,-1.5041492893940318,-1.4040191456448847,-1.4645182587305288,-1.5101740784414333,-1.945450222157627,-1.9402120762901192
2014-09-18,-3.0143361361698195,-2.432156850387285,-1.1872375858451674,-1.4389318708894088,-1.4406949601187524,-1.439048907446975,-1.3995747166521757,-1.4546662642356103,-1.2475058336418137,-1.446560998180914,-1.363586126241739,-1.4084063823809343,-1.452394959454345,-1.8189822692019264,-1.8142884216107655
2014-09-19,-3.0143361361698195,-2.432161938554232,-1.1983963625205163,-1.4357456877108143,-1.43751369465736,-1.435862087860082,-1.3965521121674846,-1.4514323357351009,-1.244796883199992,-1.443319136518742,-1.349235450708394,-1.405335925285243,-1.4491705520224072,-1.8333783608789584,-1.828612995044646
2014-09-22,-3.0143361361698195,-2.4323882014439797,-1.1660420643573834,-1.3985072878260385,-1.400211906489622,-1.3986177869377558,-1.3602399064663853,-1.413784502918319,-1.2125566064589757,-1.4059317351761833,-1.3084187634944926,-1.368865906034965,-1.411579948482628,-1.7523837080790268,-1.747777447578419
2014-09-23,-3.0143361361698195,-2.433302375414093,-1.259500291427035,-1.5680881644366356,-1.5699776666507828,-1.56821329260154,-1.5255471193955363,-1.5850439608103124,-1.3612582541767282,-1.5763647493711006,-1.4708344571871763,-1.5351505537432557,-1.5825958439092895,-2.025432081515256,-2.0195961608017114
2014-09-24,-3.0143361361698195,-2.4342504854585147,-1.2539195615577934,-1.5691910847830044,-1.5710752867250688,-1.569317319537889,-1.5263984642415598,-1.5862323594656818,-1.36091399772782,-1.5775601785466045,-1.4870936333085167,-1.5360507165043995,-1.5837725384361463,-2.002925532908227,-1.997108172229456
2014-09-25,-3.0143361361698195,-2.4343343118120067,-1.320234922977861,-1.6227065650149777,-1.6246520827930857,-1.622838376296933,-1.578536925182907,-1.640274526085055,-1.4077935517771234,-1.6315263726300029,-1.537913413872199,-1.5885454243522623,-1.637738653348866,-2.0819820379363843,-2.075594580673548
2014-09-26,-3.0143361361698195,-2.438214572506354,-1.6387416079961576,-2.106069181662537,-2.10858289921762,-2.1062404407397337,-2.049317256473194,-2.128568810599225,-1.82954208711862,-2.117234089427181,-1.996694860617424,-2.06227106843461,-2.1253154591647,-2.553570933128863,-2.5470931154075784
2014-09-29,-3.0143361361698195,-2.438012942897878,-1.6754191777222012,-2.083552773022118,-2.0860412704383826,-2.083713328677268,-2.027424399845529,-2.1057758108551474,-1.809940016228076,-2.094604050669711,-1.9751950308705224,-2.0402762029919943,-2.102566240027277,-2.518872173090504,-2.512468082019384
2014-09-30,-3.0143361361698195,-2.4382335443251795,-1.6282851667844391,-1.9747268459853171,-1.977093429852128,-1.9748704152320196,-1.921449946327944,-1.9958064913483728,-1.7148824305687174,-1.9851984404809164,-1.8520906926526648,-1.933645035689092,-1.9927615067462527,-2.3983011325903574,-2.3921043275230582
2014-10-01,-3.0143361361698195,-2.43882802946114,-1.5866062406570038,-1.8866691435441785,-1.888949280630927,-1.8867998486378084,-1.83580678432793,-1.9068227461694,-1.638070534114359,-1.896724222740192,-1.7706167405256974,-1.8473893301554245,-1.9039116647365928,-2.2965825718315074,-2.290026556492309
2014-10-02,-3.0143361361698195,-2.442434258535513,-1.750634093521865,-2.1290848288991326,-2.131672167451477,-2.1292236152229123,-2.0720809685961643,-2.15166852318479,-1.8498861763076375,-2.140488653202827,-1.997058669196493,-2.085042812839448,-2.148404469199397,-2.427460119884108,-2.422116130148795
2014-10-03,-3.0143361361698195,-2.441758648421808,-1.6981099820047625,-2.0082519539799413,-2.010705168435046,-2.008376008138875,-1.9543723883615596,-2.029577191614559,-1.744485930575328,-2.0189621440753163,-1.884827832808276,-1.966642660641625,-2.026495166818168,-2.2982002042234293,-2.2928840828729444
2014-10-06,-3.0143361361698195,-2.442052245848086,-1.754705634039696,-2.0382888848290177,-2.040812367931637,-2.0384080382092606,-1.9835561816539733,-2.0599507276818203,-1.769752694674045,-2.04909069533397,-1.9316249952609328,-1.996010159042365,-2.0568260567975303,-2.335461096623594,-2.330461877612102
2014-10-07,-3.0143361361698195,-2.442509587704008,-1.7104828982961828,-1.9523263479635735,-1.9547367316716184,-1.9524385600511085,-1.899804458127756,-1.9730846780710505,-1.6951177706881448,-1.962871477694225,-1.8351995745856455,-1.9117787401182451,-1.9700847787691904,-2.238568947643857,-2.233264517156236
2014-10-08,-3.0143361361698195,-2.446490824790652,-1.8787630542557665,-2.207246862420128,-2.2099916236641763,-2.207364629274882,-2.1480220883437413,-2.2306169361708084,-1.916954901964515,-2.219127983797378,-2.091918503717648,-2.16155166258741,-2.227238408366348,-2.470398168967369,-2.465484188219573
2014-10-09,-3.0143361361698195,-2.4472942819018493,-2.092543578352376,-2.4437731015790733,-2.446864305778594,-2.4438942045661336,-2.378527437745656,-2.4695404602976723,-2.123310315638604,-2.456927525778388,-2.3162128378226248,-2.393485583031441,-2.465820189565367,-2.761872828532612,-2.754831646220919
2014-10-10,-3.0143361361698195,-2.453571143709722,-2.3450800427012823,-2.8067559875326045,-2.8103564574815647,-2.806886738756489,-2.732101487538821,-2.836237792339976,-2.439669059956992,-2.8220137830853216,-2.6354069498675683,-2.749226982439969,-2.831981768287461,-3.001107713880394,-2.994044872399034
2014-10-13,-3.0143361361698195,-2.4584279562577507,-2.4840041556807857,-2.9846637431631087,-2.988482504602508,-2.984794664772864,-2.905881347977137,-3.0158119292844288,-2.5986101033691096,-3.000200443935243,-2.7994575631741165,-2.924040212363753,-3.0113383150908977,-3.172518027020957,-3.165111439865829
2014-10-14,-3.0143361361698195,-2.4624156380447872,-2.568613368322397,-3.057631451779325,-3.061588213835569,-3.057755893795333,-2.9765446560336373,-3.089640718591248,-2.660541179668506,-3.073879802070846,-2.876221662842923,-2.995316556059245,-3.0850452946306217,-3.2563142046136537,-3.2490807855386654
2014-10-15,-3.0143361361698195,-2.4623938927098075,-2.494082163185148,-2.856057638440684,-2.8597938843514754,-2.856160501524607,-2.7802831235683554,-2.885992669953032,-2.484689224091642,-2.8713622683148823,-2.708204136844221,-2.7977735495450142,-2.881694495390938,-3.003146203181928,-2.9959429279537133
2014-10-16,-3.0143361361698195,-2.462790599173453,-2.4381111923518146,-2.7265794681795703,-2.730155457706648,-2.726676029549453,-2.6539370187326305,-2.7552711272284443,-2.370942779909504,-2.741342612734396,-2.5584268803449017,-2.6707176554283176,-2.7511464295702064,-2.795458612383783,-2.786519803395783
2014-10-17,-3.0143361361698195,-2.462945376594607,-2.363905955154778,-2.5577872198630294,-2.561181971575228,-2.557865234369946,-2.48969392866725,-2.584743031181619,-2.2236893388866457,-2.571835848079235,-2.4015868758903576,-2.505308170730712,-2.5808680214355086,-2.619807578341081,-2.612479340078658
2014-10-20,-3.0143361361698195,-2.459472054531123,-2.379769617985757,-2.533275324525248,-2.5366348963584304,-2.5333503426192228,-2.4655532571558947,-2.5600749576027404,-2.20122528729642,-2.5470634395258,-2.376868512307645,-2.4810593842257997,-2.55622153063782,-2.672640373737506,-2.66484224702299
2014-10-21,-3.0143361361698195,-2.459750650702724,-2.395007321253723,-2.5027146553367623,-2.5060522187722785,-2.502775500125982,-2.435957963401078,-2.529156728086569,-2.174978160270547,-2.516432224087002,-2.372470561560464,-2.4511584812176106,-2.525357809672445,-2.737071047677849,-2.7300706231413203
2014-10-22,-3.0143361361698195,-2.4622417743371363,-2.626257746552673,-2.7957624982826004,-2.7994980221358383,-2.795818624467465,-2.7215172423090923,-2.8251508058461843,-2.4311507953266043,-2.8110789939797143,-2.6507430772888743,-2.7384361581311656,-2.8209248707356327,-3.0739211559186512,-3.0665363827456185
2014-10-23,-3.0143361361698195,-2.4636141325495573,-2.584993750650564,-2.6974207689641303,-2.7010462351049527,-2.69746237764262,-2.625844853578094,-2.7258015226149865,-2.3452827843372,-2.712285373116024,-2.5379914927977745,-2.642040752663412,-2.721717995468769,-2.8472322713775866,-2.842353075320106
2014-10-24,-3.0143361361698195,-2.464362768389383,-2.6306707571447987,-2.708257665845483,-2.711901594538761,-2.708287240579294,-2.636527522548694,-2.736709023167128,-2.355118128403168,-2.7231105543159653,-2.5677939016499054,-2.6527201306530848,-2.732616984918559,-2.8809221531598883,-2.8760427982523136
2014-10-27,-3.0143361361698195,-2.464392324865311,-2.5813173056916296,-2.5847905134829032,-2.588281545236302,-2.5848082531339998,-2.516298850113632,-2.6119892727225684,-2.247186313633741,-2.598794221307615,-2.4505206925705587,-2.5316922705192497,-2.608077795619528,-2.745106943627132,-2.740035898651579
2014-10-28,-3.0143361361698195,-2.4639752467728693,-2.502845397034313,-2.436672240365949,-2.439961108065658,-2.436680165645941,-2.3719129383188307,-2.46237248044393,-2.1178165858884044,-2.4500947255399703,-2.3099185776044497,-2.3864745788286643,-2.45867341319165,-2.563503120308614,-2.5573981257013143
2014-10-29,-3.0143361361698195,-2.4577668794758987,-2.5651222368009075,-2.5005232628206664,-2.503878050936257,-2.5005272939542857,-2.434328858405916,-2.526816279584476,-2.1743378769101103,-2.5142669213520104,-2.37085647325669,-2.449097458791974,-2.523031922689313,-2.842031087342,-2.8333812374953182
2014-10-30,-3.0143361361698195,-2.458265340821532,-2.49056761390439,-2.367910756636197,-2.371097487009967,-2.367907543644974,-2.305280248110702,-2.392831988852339,-2.058771843040487,-2.380949775122575,-2.245017666666035,-2.3191722566718003,-2.389245833885709,-2.697710747769706,-2.689118649988945
2014-10-31,-3.0143361361698195,-2.457428397435568,-2.431183483221657,-2.2591041156426463,-2.262122018322224,-2.259095500209696,-2.198968280459169,-2.2829818428042725,-1.9631052294391729,-2.271605776220316,-2.114143414797905,-2.212358329851027,-2.279538443094303,-2.616708226464284,-2.608055109517716
2014-11-03,-3.0143361361698195,-2.452639147250769,-2.468334203915177,-2.299843657232602,-2.3029113089988287,-2.2998267786270263,-2.238631605060045,-2.32412477894188,-1.9986866780860983,-2.312506730460254,-2.180194620821539,-2.2523139860272408,-2.320626776145899,-2.702803776232532,-2.6954500798829413
2014-11-04,-3.0143361361698195,-2.4520503417541506,-2.393597044769269,-2.1734031519379564,-2.176294868185228,-2.173384064044632,-2.115349683952772,-2.19641557744937,-1.8882615900411197,-2.185420622911707,-2.0601934481299566,-2.12834891642234,-2.193095357134342,-2.592413450440393,-2.5835677188831694
2014-11-05,-3.0143361361698195,-2.4427147723397376,-2.327243600205303,-2.0774494665891794,-2.0802191367688048,-2.077423550896318,-2.021907164282391,-2.0994881771975,-1.8045500719977716,-2.0888311233119543,-1.9531516540898943,-2.03431318254642,-2.0963067827035125,-2.369618591672708,-2.3633451087183386
2014-11-06,-3.0143361361698195,-2.4411666440098343,-2.260934051775989,-1.985884939407914,-1.9885435014035693,-1.9858591737517357,-1.932436393907482,-2.0071367689680577,-1.7237790000407327,-1.996861565884244,-1.863609375872186,-1.9443354130933936,-2.00406625903775,-2.256551040672695,-2.250187486610796
2014-11-07,-2.9312426636332622,-2.426531319957916,-2.2027328812049154,-1.8993574077661093,-1.9018716974960264,-1.8993231565909807,-1.848077663597696,-1.9197100889742196,-1.6481289937748398,-1.9097604671580477,-1.7821661340653332,-1.859499043653864,-1.9167704462912412,-2.2844169394614786,-2.276686281061822
2014-11-10,-2.9312426636332622,-2.420993984087432,-2.135793839894664,-1.80794577025487,-1.810364565880527,-1.8079061839449488,-1.7590917491645974,-1.8273744953432285,-1.5684798656683137,-1.8179365230635296,-1.695430748670533,-1.769934425125688,-1.824565519629982,-2.081062587292581,-2.074816632621184
2014-11-11,-2.9312426636332622,-2.4056367199699373,-2.080943722281699,-1.7360274763021408,-1.738343478052573,-1.7360174706609115,-1.6890557615216122,-1.7547300721694497,-1.505706703804682,-1.7453892622343858,-1.6449599153139842,-1.6994479199022257,-1.7520288547743978,-1.9590054581542933,-1.953864532088424
2014-11-12,-2.9312426636332622,-2.405345759024919,-2.018926627077493,-1.6536185004070771,-1.655838343401104,-1.653604428308698,-1.6088218356832684,-1.6714882184595985,-1.433777859170619,-1.66260681425779,-1.5667247088531722,-1.6186894274052883,-1.6689096063257416,-1.8320225860128097,-1.8276264252444916
2014-11-13,-2.9312426636332622,-2.4040701515684137,-1.9586381562709567,-1.5848011879600246,-1.5869414532429016,-1.5847840045572037,-1.5417392185549528,-1.6020049087077164,-1.3737144840560802,-1.5937035700246966,-1.4855218613664214,-1.5512184224602608,-1.5995187292354955,-1.762104169775442,-1.757681262835265
2014-11-14,-2.9312426636332622,-2.4012573018064294,-1.8995163080848732,-1.515280643538096,-1.51732906383384,-1.5152597436231223,-1.4739894376009646,-1.531787290607959,-1.3129591759355113,-1.5237308960944045,-1.4181862519738977,-1.4830631812933364,-1.5294031593097197,-1.6991195917569548,-1.6946999843247963
2014-11-17,-2.9312426636332622,-2.3955359419001323,-1.84256046506771,-1.4549783759234791,-1.4569347810480635,-1.454950229588231,-1.4151546745230186,-1.4708767748552494,-1.260223762361856,-1.4630865780105828,-1.3614668619193897,-1.4239266009640197,-1.468580067651706,-1.4221319501850127,-1.4187541359289095
2014-11-18,-2.9312426636332622,-2.395873663257772,-1.7884900607105816,-1.414207834122427,-1.4161052348865466,-1.4141834936868751,-1.375375547949184,-1.4297242510020736,-1.225048590560916,-1.422102047737261,-1.3244664903808916,-1.383941339006057,-1.4274833804221627,-1.3292566662502283,-1.3264442055819092
2014-11-19,-2.9312426636332622,-2.391924514453396,-1.7664561740651583,-1.4122537125211978,-1.4141484348042046,-1.4122252278003546,-1.3734312163517195,-1.4277641125869396,-1.2232135724758575,-1.4200017239046132,-1.3247525026471942,-1.3820050943435551,-1.4255272671152313,-1.7136795044565174,-1.709290520212987
2014-11-20,-2.9312426636332622,-2.391313768977158,-1.724894430962769,-1.4040044432253649,-1.4058690603416746,-1.4039793169615116,-1.365443448665726,-1.4194068818695504,-1.2169202838434392,-1.4118136565471728,-1.3157399138341306,-1.37397475262615,-1.417187922676143,-1.519820217997614,-1.516087064440245
2014-11-21,-2.8148156854938997,-2.370695379700849,-1.6861053327508675,-1.3727467302642038,-1.3745467971573415,-1.3727370315848355,-1.3348880265768623,-1.3878526454568116,-1.1897573912946766,-1.3804760010790962,-1.3008702024297882,-1.3432852997162543,-1.3856773032718224,-1.6029872145216717,-1.59999974842277
2014-11-24,-2.8148156854938997,-2.370084917514279,-1.648948530826874,-1.3537964955911763,-1.355581477196515,-1.3537844222563151,-1.316131252819761,-1.3688466828283954,-1.1717597973538312,-1.3613377420374566,-1.2678266147216706,-1.3244927709782006,-1.3666755964656916,-1.7080087829201356,-1.7035662926932635
2014-11-25,-2.8148156854938997,-2.367855389393734,-1.6331880781849577,-1.3673034225130294,-1.3691234079190733,-1.3672886038279772,-1.3295282465226554,-1.3824713732995315,-1.1848984451002862,-1.374968758304158,-1.2958840265241665,-1.3378555933809495,-1.3802805279724486,-1.7585025890239565,-1.753894379059627
2014-11-26,-2.8148156854938997,-2.367835287111418,-1.5834851972181232,-1.3273459595134611,-1.3291177349000305,-1.327332429920261,-1.290453065570234,-1.3421629274766391,-1.14937134710715,-1.3348439390373046,-1.2417459495378578,-1.2985790082645354,-1.3400233424149388,-1.6959640681927195,-1.6914240459619885
2014-11-28,-2.8148156854938997,-2.366569114921757,-1.5560133469312434,-1.313985921103198,-1.3157311495118542,-1.3139725948651837,-1.2773918446064738,-1.3286697479769438,-1.1379184105515705,-1.321388333036635,-1.230772831330194,-1.2854679837749117,-1.326550162647542,-1.7040693450717324,-1.6995387840016838
2014-12-01,-2.8148156854938997,-2.358427084895413,-1.5093394676907672,-1.2907291775962246,-1.2924409783108806,-1.2907241852632902,-1.2545058947151857,-1.3052897105469314,-1.1165883300194694,-1.298138910756372,-1.208121966294196,-1.2624885430716444,-1.3031895981719366,-1.40159317814504,-1.3988543560690587
2014-12-02,-2.8148156854938997,-2.358243568478547,-1.5741288134287643,-1.5069380712540914,-1.5088334438054396,-1.5069249812486396,-1.4654569246339098,-1.5235368557679545,-1.3086619235188035,-1.5151642585322551,-1.4126885554962845,-1.4746609738745544,-1.5211448235931586,-1.9608289239700296,-1.9555482167047091
2014-12-03,-2.8148156854938997,-2.3536996678126294,-1.5663182747958957,-1.5041419038344088,-1.5060237454365282,-1.50412111122476,-1.4623235697233268,-1.5208435619564578,-1.3042765288493117,-1.5125143532848302,-1.4084890671974342,-1.4715903462812254,-1.5184358698151386,-1.9409944341518044,-1.935698201342921
2014-12-04,-2.8148156854938997,-2.349464742692178,-1.53425995429114,-1.4623077235178428,-1.4641133440900018,-1.4622759156763174,-1.4214867090795,-1.4785924620610225,-1.2672253253970387,-1.470333769402511,-1.3659180200853582,-1.4305059576351664,-1.4762434665249022,-1.7799353018945123,-1.7754026233682247
2014-12-05,-2.8148156854938997,-2.349809674419138,-1.488860409345386,-1.4160690218138172,-1.4178531981250442,-1.4160425384510753,-1.376528446941638,-1.4319067365954314,-1.2266028117944,-1.4239510790411558,-1.3265760518663476,-1.3852051907906269,-1.4296244356206311,-1.73391639540139,-1.7294529174577007
2014-12-08,-2.6844873196219936,-2.3331217598673226,-1.4480732323365832,-1.3672860523617627,-1.3690174850028043,-1.3672807747479492,-1.3290736402874508,-1.3827077667719443,-1.1835869314187248,-1.3746511362523894,-1.2802603592042772,-1.3373249758681076,-1.3804934444863723,-1.6745937036964615,-1.6701165427863218
2014-12-09,-2.6844873196219936,-2.3298825157063456,-1.4734969367571216,-1.4786730698048474,-1.4805690330381225,-1.478661665051224,-1.4374991294401112,-1.4953310202992365,-1.2797438305298865,-1.486525476452429,-1.3876065984715054,-1.4463062077190116,-1.4929374573680996,-1.8583148932568496,-1.8534375014255764
2014-12-10,-2.6844873196219936,-2.329941787247292,-1.4362277067735802,-1.438004233905763,-1.4398037436440934,-1.437989568196086,-1.3979435821828312,-1.454158352332715,-1.244796712809091,-1.4457850855693817,-1.3436857438941117,-1.4065407177057612,-1.4518355839511556,-1.7765606232489166,-1.7721387609326833
2014-12-11,-2.6844873196219936,-2.3336241960003803,-1.6952424184424535,-1.9371509934120523,-1.9394722299217,-1.937127961331204,-1.8833926471686189,-1.9586658551945269,-1.6775022493549403,-1.9472963927985667,-1.8170916760192493,-1.8950680303161636,-1.955569396693021,-2.436255042038862,-2.4266558953869595
